Date,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Dividends,Stock Splits,Ticker,Market Cap,P/E Ratio,Dividend Yield,EPS
2024-12-31,423.7900085449219,,,,,,,,,,,,,,,,,,,,,,,,,427.92999267578125,,,,,,,,,,,,,,,,,,,,,,,,,402.5400085449219,,,,,,,,,,,,,,,,,,,,,,,,,403.8399963378906,,,,,,,,,,,,,,,,,,,,,,,,,76825100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-02,390.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,392.7300109863281,,,,,,,,,,,,,,,,,,,,,,,,,373.0400085449219,,,,,,,,,,,,,,,,,,,,,,,,,379.2799987792969,,,,,,,,,,,,,,,,,,,,,,,,,109710700.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-03,381.4800109863281,,,,,,,,,,,,,,,,,,,,,,,,,411.8800048828125,,,,,,,,,,,,,,,,,,,,,,,,,379.45001220703125,,,,,,,,,,,,,,,,,,,,,,,,,410.44000244140625,,,,,,,,,,,,,,,,,,,,,,,,,95423300.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-06,423.20001220703125,,,,,,,,,,,,,,,,,,,,,,,,,426.42999267578125,,,,,,,,,,,,,,,,,,,,,,,,,401.70001220703125,,,,,,,,,,,,,,,,,,,,,,,,,411.04998779296875,,,,,,,,,,,,,,,,,,,,,,,,,85516500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-07,405.8299865722656,,,,,,,,,,,,,,,,,,,,,,,,,414.3299865722656,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,394.3599853515625,,,,,,,,,,,,,,,,,,,,,,,,,75699500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-08,392.95001220703125,,,,,,,,,,,,,,,,,,,,,,,,,402.5,,,,,,,,,,,,,,,,,,,,,,,,,387.3999938964844,,,,,,,,,,,,,,,,,,,,,,,,,394.94000244140625,,,,,,,,,,,,,,,,,,,,,,,,,73038800.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-10,391.3999938964844,,,,,,,,,,,,,,,,,,,,,,,,,399.2799987792969,,,,,,,,,,,,,,,,,,,,,,,,,377.2900085449219,,,,,,,,,,,,,,,,,,,,,,,,,394.739990234375,,,,,,,,,,,,,,,,,,,,,,,,,62287300.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-13,383.2099914550781,,,,,,,,,,,,,,,,,,,,,,,,,403.7900085449219,,,,,,,,,,,,,,,,,,,,,,,,,380.07000732421875,,,,,,,,,,,,,,,,,,,,,,,,,403.30999755859375,,,,,,,,,,,,,,,,,,,,,,,,,67580500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-14,414.3399963378906,,,,,,,,,,,,,,,,,,,,,,,,,422.6400146484375,,,,,,,,,,,,,,,,,,,,,,,,,394.5400085449219,,,,,,,,,,,,,,,,,,,,,,,,,396.3599853515625,,,,,,,,,,,,,,,,,,,,,,,,,84565000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-15,409.8999938964844,,,,,,,,,,,,,,,,,,,,,,,,,429.79998779296875,,,,,,,,,,,,,,,,,,,,,,,,,405.6600036621094,,,,,,,,,,,,,,,,,,,,,,,,,428.2200012207031,,,,,,,,,,,,,,,,,,,,,,,,,81375500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-16,423.489990234375,,,,,,,,,,,,,,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,,,,,,,,,409.1300048828125,,,,,,,,,,,,,,,,,,,,,,,,,413.82000732421875,,,,,,,,,,,,,,,,,,,,,,,,,68335200.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-17,421.5,,,,,,,,,,,,,,,,,,,,,,,,,439.739990234375,,,,,,,,,,,,,,,,,,,,,,,,,419.75,,,,,,,,,,,,,,,,,,,,,,,,,426.5,,,,,,,,,,,,,,,,,,,,,,,,,94991400.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-21,432.6400146484375,,,,,,,,,,,,,,,,,,,,,,,,,433.20001220703125,,,,,,,,,,,,,,,,,,,,,,,,,406.30999755859375,,,,,,,,,,,,,,,,,,,,,,,,,424.07000732421875,,,,,,,,,,,,,,,,,,,,,,,,,87320900.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-22,416.80999755859375,,,,,,,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,,,,,,,,,,,,,,,,,414.5899963378906,,,,,,,,,,,,,,,,,,,,,,,,,415.1099853515625,,,,,,,,,,,,,,,,,,,,,,,,,60963300.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-23,416.05999755859375,,,,,,,,,,,,,,,,,,,,,,,,,420.7300109863281,,,,,,,,,,,,,,,,,,,,,,,,,408.95001220703125,,,,,,,,,,,,,,,,,,,,,,,,,412.3800048828125,,,,,,,,,,,,,,,,,,,,,,,,,50690600.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-24,414.45001220703125,,,,,,,,,,,,,,,,,,,,,,,,,418.8800048828125,,,,,,,,,,,,,,,,,,,,,,,,,405.7799987792969,,,,,,,,,,,,,,,,,,,,,,,,,406.5799865722656,,,,,,,,,,,,,,,,,,,,,,,,,56427100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-27,394.79998779296875,,,,,,,,,,,,,,,,,,,,,,,,,406.69000244140625,,,,,,,,,,,,,,,,,,,,,,,,,389.0,,,,,,,,,,,,,,,,,,,,,,,,,397.1499938964844,,,,,,,,,,,,,,,,,,,,,,,,,58125500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-28,396.9100036621094,,,,,,,,,,,,,,,,,,,,,,,,,400.5899963378906,,,,,,,,,,,,,,,,,,,,,,,,,386.5,,,,,,,,,,,,,,,,,,,,,,,,,398.0899963378906,,,,,,,,,,,,,,,,,,,,,,,,,48910700.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-29,395.2099914550781,,,,,,,,,,,,,,,,,,,,,,,,,398.5899963378906,,,,,,,,,,,,,,,,,,,,,,,,,384.4800109863281,,,,,,,,,,,,,,,,,,,,,,,,,389.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,68033600.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-30,410.7799987792969,,,,,,,,,,,,,,,,,,,,,,,,,412.5,,,,,,,,,,,,,,,,,,,,,,,,,384.4100036621094,,,,,,,,,,,,,,,,,,,,,,,,,400.2799987792969,,,,,,,,,,,,,,,,,,,,,,,,,98092900.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-01-31,401.5299987792969,,,,,,,,,,,,,,,,,,,,,,,,,419.989990234375,,,,,,,,,,,,,,,,,,,,,,,,,401.3399963378906,,,,,,,,,,,,,,,,,,,,,,,,,404.6000061035156,,,,,,,,,,,,,,,,,,,,,,,,,83568200.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-03,386.67999267578125,,,,,,,,,,,,,,,,,,,,,,,,,389.1700134277344,,,,,,,,,,,,,,,,,,,,,,,,,374.3599853515625,,,,,,,,,,,,,,,,,,,,,,,,,383.67999267578125,,,,,,,,,,,,,,,,,,,,,,,,,93732100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-04,382.6300048828125,,,,,,,,,,,,,,,,,,,,,,,,,394.0,,,,,,,,,,,,,,,,,,,,,,,,,381.3999938964844,,,,,,,,,,,,,,,,,,,,,,,,,392.2099914550781,,,,,,,,,,,,,,,,,,,,,,,,,57072200.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-05,387.510009765625,,,,,,,,,,,,,,,,,,,,,,,,,388.3900146484375,,,,,,,,,,,,,,,,,,,,,,,,,375.5299987792969,,,,,,,,,,,,,,,,,,,,,,,,,378.1700134277344,,,,,,,,,,,,,,,,,,,,,,,,,57223300.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-06,373.0299987792969,,,,,,,,,,,,,,,,,,,,,,,,,375.3999938964844,,,,,,,,,,,,,,,,,,,,,,,,,363.17999267578125,,,,,,,,,,,,,,,,,,,,,,,,,374.32000732421875,,,,,,,,,,,,,,,,,,,,,,,,,77918200.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-07,370.19000244140625,,,,,,,,,,,,,,,,,,,,,,,,,380.54998779296875,,,,,,,,,,,,,,,,,,,,,,,,,360.3399963378906,,,,,,,,,,,,,,,,,,,,,,,,,361.6199951171875,,,,,,,,,,,,,,,,,,,,,,,,,70298300.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-10,356.2099914550781,,,,,,,,,,,,,,,,,,,,,,,,,362.70001220703125,,,,,,,,,,,,,,,,,,,,,,,,,350.510009765625,,,,,,,,,,,,,,,,,,,,,,,,,350.7300109863281,,,,,,,,,,,,,,,,,,,,,,,,,77514900.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-11,345.79998779296875,,,,,,,,,,,,,,,,,,,,,,,,,349.3699951171875,,,,,,,,,,,,,,,,,,,,,,,,,325.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,328.5,,,,,,,,,,,,,,,,,,,,,,,,,118543400.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-12,329.94000244140625,,,,,,,,,,,,,,,,,,,,,,,,,346.3999938964844,,,,,,,,,,,,,,,,,,,,,,,,,329.1199951171875,,,,,,,,,,,,,,,,,,,,,,,,,336.510009765625,,,,,,,,,,,,,,,,,,,,,,,,,105382700.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-13,345.0,,,,,,,,,,,,,,,,,,,,,,,,,358.69000244140625,,,,,,,,,,,,,,,,,,,,,,,,,342.8500061035156,,,,,,,,,,,,,,,,,,,,,,,,,355.94000244140625,,,,,,,,,,,,,,,,,,,,,,,,,89441500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-14,360.6199951171875,,,,,,,,,,,,,,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,,,,,,,,,347.5,,,,,,,,,,,,,,,,,,,,,,,,,355.8399963378906,,,,,,,,,,,,,,,,,,,,,,,,,68277300.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-18,355.010009765625,,,,,,,,,,,,,,,,,,,,,,,,,359.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,350.0199890136719,,,,,,,,,,,,,,,,,,,,,,,,,354.1099853515625,,,,,,,,,,,,,,,,,,,,,,,,,51631700.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-19,354.0,,,,,,,,,,,,,,,,,,,,,,,,,367.3399963378906,,,,,,,,,,,,,,,,,,,,,,,,,353.6700134277344,,,,,,,,,,,,,,,,,,,,,,,,,360.55999755859375,,,,,,,,,,,,,,,,,,,,,,,,,67094400.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-20,361.510009765625,,,,,,,,,,,,,,,,,,,,,,,,,362.29998779296875,,,,,,,,,,,,,,,,,,,,,,,,,348.0,,,,,,,,,,,,,,,,,,,,,,,,,354.3999938964844,,,,,,,,,,,,,,,,,,,,,,,,,45965400.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2025-02-21,353.44000244140625,,,,,,,,,,,,,,,,,,,,,,,,,354.9800109863281,,,,,,,,,,,,,,,,,,,,,,,,,334.4200134277344,,,,,,,,,,,,,,,,,,,,,,,,,337.79998779296875,,,,,,,,,,,,,,,,,,,,,,,,,73787800.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,TSLA,1086540414976,166.40393,,2.03
2023-01-03,,128.7826411649236,,,,,,,,,,,,,,,,,,,,,,,,,129.39551044224086,,,,,,,,,,,,,,,,,,,,,,,,,122.74286511723291,,,,,,,,,,,,,,,,,,,,,,,,,123.63252258300781,,,,,,,,,,,,,,,,,,,,,,,,,112117500.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-04,,125.43161455867813,,,,,,,,,,,,,,,,,,,,,,,,,127.18127564102066,,,,,,,,,,,,,,,,,,,,,,,,,123.64241984503863,,,,,,,,,,,,,,,,,,,,,,,,,124.90770721435547,,,,,,,,,,,,,,,,,,,,,,,,,89113600.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-05,,125.66885678017948,,,,,,,,,,,,,,,,,,,,,,,,,126.30150047855705,,,,,,,,,,,,,,,,,,,,,,,,,123.32610067708713,,,,,,,,,,,,,,,,,,,,,,,,,123.5831069946289,,,,,,,,,,,,,,,,,,,,,,,,,80962700.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-06,,124.56174634601723,,,,,,,,,,,,,,,,,,,,,,,,,128.79254678200937,,,,,,,,,,,,,,,,,,,,,,,,,123.45461599396971,,,,,,,,,,,,,,,,,,,,,,,,,128.1302490234375,,,,,,,,,,,,,,,,,,,,,,,,,87754700.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-09,,128.97047367930062,,,,,,,,,,,,,,,,,,,,,,,,,131.87668586554148,,,,,,,,,,,,,,,,,,,,,,,,,128.3971379685157,,,,,,,,,,,,,,,,,,,,,,,,,128.65414428710938,,,,,,,,,,,,,,,,,,,,,,,,,70790800.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-10,,128.7628938707127,,,,,,,,,,,,,,,,,,,,,,,,,129.75140069783342,,,,,,,,,,,,,,,,,,,,,,,,,126.64748986401109,,,,,,,,,,,,,,,,,,,,,,,,,129.2274932861328,,,,,,,,,,,,,,,,,,,,,,,,,63896200.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-11,,129.74147432770857,,,,,,,,,,,,,,,,,,,,,,,,,131.9754935222946,,,,,,,,,,,,,,,,,,,,,,,,,128.96056085226581,,,,,,,,,,,,,,,,,,,,,,,,,131.9557342529297,,,,,,,,,,,,,,,,,,,,,,,,,69458900.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-12,,132.34127780837738,,,,,,,,,,,,,,,,,,,,,,,,,132.71690008626126,,,,,,,,,,,,,,,,,,,,,,,,,129.92931912019301,,,,,,,,,,,,,,,,,,,,,,,,,131.87667846679688,,,,,,,,,,,,,,,,,,,,,,,,,71379600.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-13,,130.51253218381837,,,,,,,,,,,,,,,,,,,,,,,,,133.36931580754018,,,,,,,,,,,,,,,,,,,,,,,,,130.14678954891528,,,,,,,,,,,,,,,,,,,,,,,,,133.21115112304688,,,,,,,,,,,,,,,,,,,,,,,,,57809700.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-17,,133.28035102906594,,,,,,,,,,,,,,,,,,,,,,,,,135.7120688975574,,,,,,,,,,,,,,,,,,,,,,,,,132.5883994032112,,,,,,,,,,,,,,,,,,,,,,,,,134.37759399414062,,,,,,,,,,,,,,,,,,,,,,,,,63646600.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-18,,135.2475023487297,,,,,,,,,,,,,,,,,,,,,,,,,137.016922815115,,,,,,,,,,,,,,,,,,,,,,,,,133.47806679892827,,,,,,,,,,,,,,,,,,,,,,,,,133.656005859375,,,,,,,,,,,,,,,,,,,,,,,,,69672800.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-19,,132.53897616267878,,,,,,,,,,,,,,,,,,,,,,,,,134.68403382720132,,,,,,,,,,,,,,,,,,,,,,,,,132.23254150823482,,,,,,,,,,,,,,,,,,,,,,,,,133.71530151367188,,,,,,,,,,,,,,,,,,,,,,,,,58280400.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-20,,133.72515693933153,,,,,,,,,,,,,,,,,,,,,,,,,136.4336701555814,,,,,,,,,,,,,,,,,,,,,,,,,132.67734247187641,,,,,,,,,,,,,,,,,,,,,,,,,136.28538513183594,,,,,,,,,,,,,,,,,,,,,,,,,80223600.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-23,,136.5325341153351,,,,,,,,,,,,,,,,,,,,,,,,,141.67278077878365,,,,,,,,,,,,,,,,,,,,,,,,,136.31506144495467,,,,,,,,,,,,,,,,,,,,,,,,,139.48817443847656,,,,,,,,,,,,,,,,,,,,,,,,,81760300.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-24,,138.6973598255773,,,,,,,,,,,,,,,,,,,,,,,,,141.51460969317372,,,,,,,,,,,,,,,,,,,,,,,,,138.68748018952127,,,,,,,,,,,,,,,,,,,,,,,,,140.891845703125,,,,,,,,,,,,,,,,,,,,,,,,,66435100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-25,,139.27070057060922,,,,,,,,,,,,,,,,,,,,,,,,,140.79299416676852,,,,,,,,,,,,,,,,,,,,,,,,,137.21460493959157,,,,,,,,,,,,,,,,,,,,,,,,,140.22955322265625,,,,,,,,,,,,,,,,,,,,,,,,,65799300.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-26,,141.52449124388164,,,,,,,,,,,,,,,,,,,,,,,,,142.59208020551668,,,,,,,,,,,,,,,,,,,,,,,,,140.26908361074402,,,,,,,,,,,,,,,,,,,,,,,,,142.305419921875,,,,,,,,,,,,,,,,,,,,,,,,,54105100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-27,,141.51462437013356,,,,,,,,,,,,,,,,,,,,,,,,,145.53783884062292,,,,,,,,,,,,,,,,,,,,,,,,,141.43554202324185,,,,,,,,,,,,,,,,,,,,,,,,,144.25277709960938,,,,,,,,,,,,,,,,,,,,,,,,,70555800.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-30,,143.29390943800163,,,,,,,,,,,,,,,,,,,,,,,,,143.87712465526727,,,,,,,,,,,,,,,,,,,,,,,,,141.208160111495,,,,,,,,,,,,,,,,,,,,,,,,,141.35643005371094,,,,,,,,,,,,,,,,,,,,,,,,,64015300.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-01-31,,141.05990031223737,,,,,,,,,,,,,,,,,,,,,,,,,142.68105066516867,,,,,,,,,,,,,,,,,,,,,,,,,140.64472931637368,,,,,,,,,,,,,,,,,,,,,,,,,142.63162231445312,,,,,,,,,,,,,,,,,,,,,,,,,65874500.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-01,,142.31530314667881,,,,,,,,,,,,,,,,,,,,,,,,,144.92496009089808,,,,,,,,,,,,,,,,,,,,,,,,,139.69576656602072,,,,,,,,,,,,,,,,,,,,,,,,,143.75851440429688,,,,,,,,,,,,,,,,,,,,,,,,,77663600.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-02,,147.18864741549214,,,,,,,,,,,,,,,,,,,,,,,,,149.44244157391893,,,,,,,,,,,,,,,,,,,,,,,,,146.46704171932092,,,,,,,,,,,,,,,,,,,,,,,,,149.0865936279297,,,,,,,,,,,,,,,,,,,,,,,,,118339000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-03,,146.32864922602454,,,,,,,,,,,,,,,,,,,,,,,,,155.57119313377925,,,,,,,,,,,,,,,,,,,,,,,,,146.13095089780094,,,,,,,,,,,,,,,,,,,,,,,,,152.7242889404297,,,,,,,,,,,,,,,,,,,,,,,,,154357300.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-06,,150.81648692074876,,,,,,,,,,,,,,,,,,,,,,,,,151.34039430836512,,,,,,,,,,,,,,,,,,,,,,,,,149.0470513348308,,,,,,,,,,,,,,,,,,,,,,,,,149.9861297607422,,,,,,,,,,,,,,,,,,,,,,,,,69858300.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-07,,148.90863720361276,,,,,,,,,,,,,,,,,,,,,,,,,153.44587898676582,,,,,,,,,,,,,,,,,,,,,,,,,148.90863720361276,,,,,,,,,,,,,,,,,,,,,,,,,152.87254333496094,,,,,,,,,,,,,,,,,,,,,,,,,83322600.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-08,,152.11139923515765,,,,,,,,,,,,,,,,,,,,,,,,,152.80335083301824,,,,,,,,,,,,,,,,,,,,,,,,,149.43253973358082,,,,,,,,,,,,,,,,,,,,,,,,,150.17391967773438,,,,,,,,,,,,,,,,,,,,,,,,,64120100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-09,,152.0125441621068,,,,,,,,,,,,,,,,,,,,,,,,,152.55622581029445,,,,,,,,,,,,,,,,,,,,,,,,,148.69116137357645,,,,,,,,,,,,,,,,,,,,,,,,,149.135986328125,,,,,,,,,,,,,,,,,,,,,,,,,56007100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-10,,147.9677914305051,,,,,,,,,,,,,,,,,,,,,,,,,149.8290111554016,,,,,,,,,,,,,,,,,,,,,,,,,147.73018216274517,,,,,,,,,,,,,,,,,,,,,,,,,149.50230407714844,,,,,,,,,,,,,,,,,,,,,,,,,57450700.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-13,,149.44289446147238,,,,,,,,,,,,,,,,,,,,,,,,,152.71984461594153,,,,,,,,,,,,,,,,,,,,,,,,,149.413195193509,,,,,,,,,,,,,,,,,,,,,,,,,152.31394958496094,,,,,,,,,,,,,,,,,,,,,,,,,62199000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-14,,150.60120648274088,,,,,,,,,,,,,,,,,,,,,,,,,152.2347417014366,,,,,,,,,,,,,,,,,,,,,,,,,149.35379194828116,,,,,,,,,,,,,,,,,,,,,,,,,151.67042541503906,,,,,,,,,,,,,,,,,,,,,,,,,61707600.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-15,,151.58135329250317,,,,,,,,,,,,,,,,,,,,,,,,,153.94749097395436,,,,,,,,,,,,,,,,,,,,,,,,,151.35365383790918,,,,,,,,,,,,,,,,,,,,,,,,,153.77919006347656,,,,,,,,,,,,,,,,,,,,,,,,,65573800.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-16,,151.97733873436857,,,,,,,,,,,,,,,,,,,,,,,,,154.76919088525318,,,,,,,,,,,,,,,,,,,,,,,,,151.8189476677602,,,,,,,,,,,,,,,,,,,,,,,,,152.17535400390625,,,,,,,,,,,,,,,,,,,,,,,,,68167900.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-17,,150.8289468385779,,,,,,,,,,,,,,,,,,,,,,,,,151.47245120963535,,,,,,,,,,,,,,,,,,,,,,,,,149.34392280711089,,,,,,,,,,,,,,,,,,,,,,,,,151.02694702148438,,,,,,,,,,,,,,,,,,,,,,,,,59144100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
2023-02-21,,148.7004180444314,,,,,,,,,,,,,,,,,,,,,,,,,149.78944181785107,,,,,,,,,,,,,,,,,,,,,,,,,146.92829583835442,,,,,,,,,,,,,,,,,,,,,,,,,146.99758911132812,,,,,,,,,,,,,,,,,,,,,,,,,58867200.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,AAPL,3688676720640,38.91442,0.41,6.31
